name,price,comnum,link 
 Python Machine Learning By Example,212.45,1,http://product.dangdang.com/1900769244.html
 python爬虫防封杀,101.12,27,http://product.dangdang.com/410258071.html
 Python GUI Programming Cookbook - Second Edition,212.45,0,http://product.dangdang.com/1900769223.html
 Python Deep Learning,191.0,0,http://product.dangdang.com/1900693851.html
 Raspberry Pi：Python编程入门,29.9,235,http://product.dangdang.com/23403941.html
 Python Web Scraping Cookbook,62.99,0,http://product.dangdang.com/1900974711.html
 【预订】Python For Kids For Dummies,256.49,0,http://product.dangdang.com/25559037.html
 【按需印刷】-Python高级编程,67.5,9,http://product.dangdang.com/24242011.html
 Python GUI Programming Cookbook,137.99,0,http://product.dangdang.com/1900535672.html
 Python Deep Learning Cookbook,156.0,0,http://product.dangdang.com/1900770351.html
 Python程序设计,25.2,0,http://product.dangdang.com/1901054834.html
 Python Data Structures and Algorithms,190.48,0,http://product.dangdang.com/1900769234.html
 Python Machine Learning,137.99,1,http://product.dangdang.com/1900499343.html
 【按需印刷】-Python技术手册 第2版,133.5,9,http://product.dangdang.com/24241157.html
 Python Data Analysis,152.99,0,http://product.dangdang.com/1900490923.html
 【预订】Python Web Development with Django,525.11,0,http://product.dangdang.com/25559038.html
 Python Data Analysis Cookbook,162.0,0,http://product.dangdang.com/1900647562.html
 Python: Advanced Predictive Analytics,347.0,0,http://product.dangdang.com/1900778852.html
 【预订】Python Essential Reference,427.56,0,http://product.dangdang.com/26478964.html
 Python计算与编程实践：多媒体方法（原书第2版）,54.4,100,http://product.dangdang.com/22802721.html
 Python 2.6 Text Processing Beginner’s Guide,137.99,0,http://product.dangdang.com/1900489645.html
 Python程序设计,36.0,1,http://product.dangdang.com/25480594.html
 Python 3 Web Development Beginner's Guide,137.99,0,http://product.dangdang.com/1900489562.html
 Python语言实用教程,40.4,7,http://product.dangdang.com/25260274.html
 Python Robotics Projects,67.99,0,http://product.dangdang.com/1901085520.html
 Python Programming with Raspberry Pi,122.0,0,http://product.dangdang.com/1900693841.html
 Python Web Scraping - Second Edition,148.96,0,http://product.dangdang.com/1900769227.html
 Python for Finance,137.99,0,http://product.dangdang.com/1900491124.html
 Python: Real World Machine Learning,324.0,0,http://product.dangdang.com/1900671095.html
 Python: Real-World Data Science,308.0,0,http://product.dangdang.com/1900647503.html
 Python Data Visualization Cookbook,122.99,0,http://product.dangdang.com/1900490228.html
 Python 新手学Django 2.0架站的16堂课（第2版）,68.3,0,http://product.dangdang.com/27851580.html
 Python Machine Learning Cookbook,195.0,0,http://product.dangdang.com/1900647511.html
 Python Tools for Visual Studio,82.99,0,http://product.dangdang.com/1900491145.html
" 【预订】Python Crash Course A Hands-On, Project-Based Introduct",341.72,0,http://product.dangdang.com/27799908.html
 【预订】Python for Everybody: Exploring Data in Python 3,112.41,0,http://product.dangdang.com/27794316.html
 Python Text Processing with NLTK 2.0 Cookbook,122.99,0,http://product.dangdang.com/1900489676.html
 Python程序设计,34.3,12,http://product.dangdang.com/25211881.html
 Python Testing Cookbook,137.99,0,http://product.dangdang.com/1900489560.html
 Python 3 Object Oriented Programming,152.99,0,http://product.dangdang.com/1900489748.html
 Python: Deeper Insights into Machine Learning,324.0,0,http://product.dangdang.com/1900647617.html
 Python Machine Learning Blueprints: Intuitive data projects,162.0,0,http://product.dangdang.com/1900647593.html
 Python: Journey from Novice to Expert,324.0,0,http://product.dangdang.com/1900647621.html
 Python Game Programming By Example,122.99,0,http://product.dangdang.com/1900499369.html
 Python Text Processing with NLTK 2.0 Cookbook Update,137.99,0,http://product.dangdang.com/1900491025.html
 计算机编程导论——Python程序设计,42.3,203,http://product.dangdang.com/23351045.html
 Python Data Visualization Cookbook - Second Edition,138.0,0,http://product.dangdang.com/1900503154.html
 Python 3破冰人工智能 从入门到实战,40.7,0,http://product.dangdang.com/27852496.html
 Python数据分析 *二2版 Python 数据科学教程书 数据分析 Python机器学习 时间序,65.55,17,http://product.dangdang.com/1296068569.html
 Python即学即用,39.5,72,http://product.dangdang.com/24045630.html
 零起点Python足彩大数据与机器学习实盘分析,78.2,463,http://product.dangdang.com/25065665.html
 从问题到程序 用Python学编程和计算,44.2,86,http://product.dangdang.com/25094051.html
 零基础学Python（图文版）,46.3,234,http://product.dangdang.com/23731352.html
 Python数据科学入门,24.99,0,http://product.dangdang.com/1901077388.html
 Python硬件编程实战,33.8,58,http://product.dangdang.com/23652490.html
 机器人Python极客编程入门与实战,40.7,315,http://product.dangdang.com/25123689.html
 自然语言处理Python进阶,25.0,0,http://product.dangdang.com/1901110791.html
 Python Artificial Intelligence Projects for Beginners,39.99,0,http://product.dangdang.com/1901085424.html
 Python机器学习(原书第2版),45.0,1,http://product.dangdang.com/1901105841.html
 11招玩转网络安全：用Python，更安全,19.99,12,http://product.dangdang.com/1901074434.html
 Python程序设计教程（普通高等教育新工科人才培养规划教材（大数据专业））,26.1,2,http://product.dangdang.com/25313788.html
 量化金融投资及其Python应用,41.6,36,http://product.dangdang.com/25334355.html
 流畅的Python PSF研究员 知名PyCon演讲者心血之作 全面深入 对Python语言关键特性,97.3,0,http://product.dangdang.com/1258451748.html
 Abaqus GUI程序开发指南 Python语言,46.6,378,http://product.dangdang.com/23928863.html
 Python数据分析实战,46.6,724,http://product.dangdang.com/24025329.html
 Python 3面向对象编程 第2版（影印版）,69.5,38,http://product.dangdang.com/25079360.html
 Python全栈开发实践入门,54.5,136,http://product.dangdang.com/25183008.html
 数据科学实战之网络爬取：Python实践和示例,54.5,21,http://product.dangdang.com/26315143.html
 零起点Python机器学习快速入门,52.5,412,http://product.dangdang.com/25061627.html
 Python数据分析基础,34.99,45,http://product.dangdang.com/1900759088.html
 Python程序设计,32.8,6,http://product.dangdang.com/25249451.html
 Python科学计算（第2版）+Python数据科学入门 Python语言编程教程 Python数据科学手册 数据分析,187.0,0,http://product.dangdang.com/1437119487.html
 Python快速编程入门,24.7,1,http://product.dangdang.com/1901113073.html
 Python数据科学导论,46.6,89,http://product.dangdang.com/25159022.html
 机器人Python极客编程入门与实战,39.27,12,http://product.dangdang.com/1900752871.html
 正版三本 用Python写网络爬虫 第2版+精通Python爬虫框架Scrapy+Python3网络爬虫开发实战 网络,150.0,6,http://product.dangdang.com/1237283721.html
 程序设计导论：Python计算与应用开发实践（原书第2版）,84.1,8,http://product.dangdang.com/25584077.html
 预测分析：Python语言实现,40.7,120,http://product.dangdang.com/25138687.html
 Python 程序设计,32.3,16,http://product.dangdang.com/25242395.html
 Python数字信号处理应用,28.8,4,http://product.dangdang.com/1900977578.html
 Python基础教程 附教学视频 大学教材,30.2,2,http://product.dangdang.com/1112894814.html
 PySpark实战指南：利用Python和Spark构建数据密集型应用并规模化部署,38.7,393,http://product.dangdang.com/25190422.html
 R用户Python学习指南：数据科学方法,54.5,7,http://product.dangdang.com/25858549.html
 数据科学实战手册 R+Python,11.9,9,http://product.dangdang.com/1900703455.html
 和孩子一起玩编程,54.5,623,http://product.dangdang.com/25230097.html
 正则表达式经典实例(第2版),61.4,130,http://product.dangdang.com/23584052.html
 Python编程入门(第3版),24.99,0,http://product.dangdang.com/1901077348.html
 Python开发基础,24.7,0,http://product.dangdang.com/1901113069.html
 Python 数据分析：基于Plotly 的动态可视化绘图,52.87,7,http://product.dangdang.com/1901074436.html
 从零开始学Python程序设计,62.3,67,http://product.dangdang.com/25200790.html
 易学Python,28.8,67,http://product.dangdang.com/1900722663.html
 Python地理空间分析指南(第2版),47.4,32,http://product.dangdang.com/1900722629.html
 Python 入门经典 python编程教程 python核心编程教程 python语言学习手册 基础教程 pytho,34.48,1,http://product.dangdang.com/1340558621.html
 Python核心编程(第二版),35.99,5,http://product.dangdang.com/1900668723.html
 自学Python(编程基础科学计算及数据分析),57.67,0,http://product.dangdang.com/1243733379.html
 Python程序设计案例课堂,41.71,7,http://product.dangdang.com/1900781444.html
 Python GUI Programming with Tkinter,67.99,0,http://product.dangdang.com/1901085493.html
 Python机器学习入门（影印版）,70.3,148,http://product.dangdang.com/24196985.html
 爱上Raspberry Pi 第2版 树莓派编程快速入门手册,38.7,235,http://product.dangdang.com/23987858.html
 从零开始学Python数据分析,30.0,7,http://product.dangdang.com/1901080866.html
 机器学习——Python实践,39.27,39,http://product.dangdang.com/1900784853.html
 Python全栈数据工程师养成攻略,12.99,10,http://product.dangdang.com/1900783015.html
 Qt5 Python GUI Programming Cookbook,79.99,1,http://product.dangdang.com/1901085399.html
 NLTK基础教程 用NLTK和Python库构建机器学习应用,38.7,402,http://product.dangdang.com/25079395.html
 Python程序设计教程,26.1,25,http://product.dangdang.com/24031123.html
 Django企业开发实战 高效Python Web框架指南 web开发 the5fire力作从入门到,69.8,2,http://product.dangdang.com/1258416614.html
 电子数据取证与Python方法,46.0,63,http://product.dangdang.com/25168147.html
 深度实践OpenStack：基于Python的OpenStack组件开发,62.3,88,http://product.dangdang.com/25263391.html
 Python程序设计 第3版,47.6,30,http://product.dangdang.com/1900784771.html
 零起点Python大数据与量化交易,19.99,44,http://product.dangdang.com/1900708708.html
 Python数据挖掘：概念、方法与实践,46.6,106,http://product.dangdang.com/25085493.html
 “笨办法”学Python(第3版),22.99,49,http://product.dangdang.com/1900670193.html
 Python自动化运维：技术与最佳实践,10.99,98,http://product.dangdang.com/1900431504.html
 经济金融数据分析及其Python应用,32.8,5,http://product.dangdang.com/26509242.html
 笨办法学python3编程从入门到实践 python基础教程核心编程从入门到精通 笨方法学python视频程序设计教材,40.0,24,http://product.dangdang.com/1154616848.html
 Python程序设计教程,38.8,4,http://product.dangdang.com/26436782.html
 Python算法与程序设计基础(第2版),42.5,47,http://product.dangdang.com/25233874.html
 Python程序设计 从编程基础到专业应用,35.7,0,http://product.dangdang.com/26916586.html
 Python机器学习 深度学习 算法 人工智能 神经网络 Python机器学习实用教程 程序员晋级图,75.05,1,http://product.dangdang.com/1299311436.html
 Python数据可视化,25.0,15,http://product.dangdang.com/1900705091.html
 Python机器学习实践：测试驱动的开发方法,45.8,165,http://product.dangdang.com/25192670.html
 精通Python爬虫框架Scrapy,28.91,65,http://product.dangdang.com/1900784769.html
 Python程序设计基础,42.3,0,http://product.dangdang.com/26484387.html
 Python游戏编程快速上手,37.76,13,http://product.dangdang.com/1900722558.html
 Python核心编程(第二版),44.5,0,http://product.dangdang.com/1900783536.html
 Python测试驱动开发：使用Django、Selenium和JavaScript进行Web编程(第2版),59.99,1,http://product.dangdang.com/1901100620.html
 精通Python设计模式,35.5,356,http://product.dangdang.com/24003313.html
 Selenium自动化测试 基于 Python 语言,38.7,756,http://product.dangdang.com/25213895.html
 Python 网络爬虫实战,46.6,646,http://product.dangdang.com/24168054.html
 Python编程从入门到精通 零基础学python编程从入门到实践 程序设计项目开发实战基础教程书籍 网络编程web开,55.3,5,http://product.dangdang.com/1005259314.html
